time_generated,oid,client_id,app_id,upn_or_app_name,business_unit_claim,cost_center_claim,model_name,model_version,deployment_region,prompt_tokens,completion_tokens,cached_prompt_tokens,total_tokens,requests,total_latency_ms,status_code,is_error,is_streaming,operation_name,api_name,backend_id,request_id,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
2026-09-02T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1,2025-04-14,swedencentral,2840625,865666,658472,3706291,4545,3373.8,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-09-02-dd6d3503-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-09-02,batch-2026-09-04,MOCK
2026-09-02T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1-mini,2025-04-14,swedencentral,721828,400592,172550,1122420,997,1305.4,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-09-02-dd6d3503-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-09-02,batch-2026-09-04,MOCK
2026-09-02T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1,2025-04-14,eastus2,2891300,1400671,488117,4291971,4985,1915.8,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-09-02-62a2cc36-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-09-02,batch-2026-09-04,MOCK
2026-09-02T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1-mini,2025-04-14,swedencentral,145152,67423,19060,212575,756,924.1,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-09-02-7bec6f27-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-09-02,batch-2026-09-04,MOCK
2026-09-02T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1,2025-04-14,eastus2,853151,267562,132109,1120713,2263,3336.6,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-09-02-7bec6f27-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-09-02,batch-2026-09-04,MOCK
2026-09-02T00:00:00Z,robin.hale,,,robin.hale@contoso.com,BU-RETAIL,CC-1000,gpt-4.1-mini,2025-04-14,eastus2,25758,15597,4615,41355,53,2495.7,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-09-02-robin.ha-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-09-02,batch-2026-09-04,MOCK
2026-09-02T00:00:00Z,aisha.rahman,,,aisha.rahman@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1,2025-04-14,swedencentral,31232,21065,5763,52297,64,1112.1,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-09-02-aisha.ra-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-09-02,batch-2026-09-04,MOCK
2026-09-02T00:00:00Z,sam.chen,,,sam.chen@contoso.com,BU-DISCOVERY,CC-2000,gpt-4.1,2025-04-14,swedencentral,8584,5255,1334,13839,37,1463.2,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-09-02-sam.chen-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-09-02,batch-2026-09-04,MOCK
2026-09-01T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1,2025-04-14,swedencentral,857216,408231,105377,1265447,2368,788.9,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-09-01-0999cfae-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-09-01,batch-2026-09-04,MOCK
2026-09-01T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1-mini,2025-04-14,swedencentral,2873988,1113252,462236,3987240,4628,540.8,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-09-01-dd6d3503-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-09-01,batch-2026-09-04,MOCK
2026-09-01T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1,2025-04-14,eastus2,766548,504852,28525,1271400,3852,2393.2,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-09-01-62a2cc36-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-09-01,batch-2026-09-04,MOCK
2026-09-01T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1,2025-04-14,swedencentral,2615040,788386,462604,3403426,3405,1639.0,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-09-01-7bec6f27-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-09-01,batch-2026-09-04,MOCK
2026-09-01T00:00:00Z,sam.chen,,,sam.chen@contoso.com,BU-DISCOVERY,CC-2000,gpt-4.1,2025-04-14,eastus2,52824,32324,5992,85148,93,3285.6,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-09-01-sam.chen-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-09-01,batch-2026-09-04,MOCK
2026-09-01T00:00:00Z,marco.silva,,,marco.silva@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1,2025-04-14,eastus2,28060,12914,2050,40974,92,3016.0,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-09-01-marco.si-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-09-01,batch-2026-09-04,MOCK
2026-09-01T00:00:00Z,aisha.rahman,,,aisha.rahman@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1-mini,2025-04-14,swedencentral,43120,26052,5586,69172,112,782.8,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-09-01-aisha.ra-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-09-01,batch-2026-09-04,MOCK
2026-08-31T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1-mini,2025-04-14,swedencentral,981155,541839,88122,1522994,3395,2626.6,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-31-0999cfae-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-31,batch-2026-09-04,MOCK
2026-08-31T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1,2025-04-14,swedencentral,185484,57527,46203,243011,492,407.9,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-31-0999cfae-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-31,batch-2026-09-04,MOCK
2026-08-31T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1,2025-04-14,eastus2,265081,85467,52206,350548,503,898.5,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-31-dd6d3503-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-31,batch-2026-09-04,MOCK
2026-08-31T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1-mini,2025-04-14,eastus2,1525540,909863,88857,2435403,4595,1813.4,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-31-dd6d3503-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-31,batch-2026-09-04,MOCK
2026-08-31T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1-mini,2025-04-14,eastus2,246186,90817,3074,337003,1269,1705.4,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-31-62a2cc36-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-31,batch-2026-09-04,MOCK
2026-08-31T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1,2025-04-14,eastus2,208224,71977,30972,280201,723,2854.7,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-31-62a2cc36-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-31,batch-2026-09-04,MOCK
2026-08-31T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1,2025-04-14,eastus2,1046320,554954,35922,1601274,1189,2722.0,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-31-7bec6f27-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-31,batch-2026-09-04,MOCK
2026-08-31T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1-mini,2025-04-14,swedencentral,719312,250535,25398,969847,2948,2026.2,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-31-7bec6f27-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-31,batch-2026-09-04,MOCK
2026-08-31T00:00:00Z,marco.silva,,,marco.silva@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1-mini,2025-04-14,swedencentral,9435,6028,1467,15463,17,251.6,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-31-marco.si-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-31,batch-2026-09-04,MOCK
2026-08-31T00:00:00Z,sam.chen,,,sam.chen@contoso.com,BU-DISCOVERY,CC-2000,gpt-4.1-mini,2025-04-14,eastus2,765,284,108,1049,5,2159.3,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-31-sam.chen-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-31,batch-2026-09-04,MOCK
2026-08-31T00:00:00Z,aisha.rahman,,,aisha.rahman@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1,2025-04-14,swedencentral,52359,32300,7250,84659,93,880.3,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-31-aisha.ra-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-31,batch-2026-09-04,MOCK
2026-08-30T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1,2025-04-14,eastus2,1311345,756212,195479,2067557,1629,2269.7,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-30-0999cfae-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-30,batch-2026-09-04,MOCK
2026-08-30T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1-mini,2025-04-14,eastus2,1853792,559526,109206,2413318,3049,2242.4,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-30-0999cfae-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-30,batch-2026-09-04,MOCK
2026-08-30T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1-mini,2025-04-14,swedencentral,239652,82697,8940,322349,634,1841.8,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-30-dd6d3503-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-30,batch-2026-09-04,MOCK
2026-08-30T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1,2025-04-14,swedencentral,129955,72507,9261,202462,553,2235.5,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-30-dd6d3503-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-30,batch-2026-09-04,MOCK
2026-08-30T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1-mini,2025-04-14,eastus2,459170,170055,90168,629225,629,433.8,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-30-62a2cc36-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-30,batch-2026-09-04,MOCK
2026-08-30T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1,2025-04-14,eastus2,1595844,1052218,91786,2648062,1828,523.6,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-30-7bec6f27-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-30,batch-2026-09-04,MOCK
2026-08-30T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1-mini,2025-04-14,eastus2,1036632,680596,19055,1717228,1838,3138.6,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-30-7bec6f27-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-30,batch-2026-09-04,MOCK
2026-08-30T00:00:00Z,marco.silva,,,marco.silva@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1-mini,2025-04-14,eastus2,18414,6528,2327,24942,54,3419.3,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-30-marco.si-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-30,batch-2026-09-04,MOCK
2026-08-30T00:00:00Z,sam.chen,,,sam.chen@contoso.com,BU-DISCOVERY,CC-2000,gpt-4.1,2025-04-14,eastus2,3486,2011,195,5497,21,566.7,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-30-sam.chen-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-30,batch-2026-09-04,MOCK
2026-08-30T00:00:00Z,dev.patel,,,dev.patel@contoso.com,BU-TECH,CC-3000,gpt-4.1,2025-04-14,eastus2,13746,8304,2436,22050,58,2192.0,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-30-dev.pate-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-30,batch-2026-09-04,MOCK
2026-08-29T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1-mini,2025-04-14,swedencentral,2550408,1264199,634837,3814607,3572,1121.3,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-29-0999cfae-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-29,batch-2026-09-04,MOCK
2026-08-29T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1-mini,2025-04-14,eastus2,1797744,956016,400817,2753760,2881,3215.4,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-29-dd6d3503-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-29,batch-2026-09-04,MOCK
2026-08-29T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1-mini,2025-04-14,eastus2,2822280,884638,374743,3706918,4055,1693.1,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-29-62a2cc36-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-29,batch-2026-09-04,MOCK
2026-08-29T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1,2025-04-14,eastus2,660880,397341,114523,1058221,880,637.9,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-29-62a2cc36-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-29,batch-2026-09-04,MOCK
2026-08-29T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1-mini,2025-04-14,eastus2,221430,125686,8957,347116,330,3422.2,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-29-7bec6f27-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-29,batch-2026-09-04,MOCK
2026-08-29T00:00:00Z,marco.silva,,,marco.silva@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1,2025-04-14,eastus2,32895,19130,5660,52025,85,433.3,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-29-marco.si-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-29,batch-2026-09-04,MOCK
2026-08-29T00:00:00Z,dev.patel,,,dev.patel@contoso.com,BU-TECH,CC-3000,gpt-4.1-mini,2025-04-14,eastus2,15456,9291,2434,24747,42,467.2,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-29-dev.pate-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-29,batch-2026-09-04,MOCK
2026-08-29T00:00:00Z,robin.hale,,,robin.hale@contoso.com,BU-RETAIL,CC-1000,gpt-4.1-mini,2025-04-14,eastus2,34650,15439,768,50089,70,1406.4,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-29-robin.ha-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-29,batch-2026-09-04,MOCK
2026-08-28T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1,2025-04-14,swedencentral,1184696,621140,229112,1805836,4777,987.5,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-28-0999cfae-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-28,batch-2026-09-04,MOCK
2026-08-28T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1-mini,2025-04-14,eastus2,3188106,2067335,560184,5255441,4119,1257.5,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-28-0999cfae-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-28,batch-2026-09-04,MOCK
2026-08-28T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1,2025-04-14,eastus2,403359,176707,49030,580066,719,1751.5,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-28-dd6d3503-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-28,batch-2026-09-04,MOCK
2026-08-28T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1-mini,2025-04-14,eastus2,3180130,1422339,535300,4602469,3902,821.6,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-28-dd6d3503-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-28,batch-2026-09-04,MOCK
2026-08-28T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1-mini,2025-04-14,swedencentral,1234200,512623,295167,1746823,3400,569.7,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-28-62a2cc36-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-28,batch-2026-09-04,MOCK
2026-08-28T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1-mini,2025-04-14,eastus2,3670230,1134380,382196,4804610,4465,1763.9,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-28-7bec6f27-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-28,batch-2026-09-04,MOCK
2026-08-28T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1,2025-04-14,eastus2,3222240,994360,152299,4216600,3836,2955.3,500,True,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-28-7bec6f27-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-28,batch-2026-09-04,MOCK
2026-08-28T00:00:00Z,dev.patel,,,dev.patel@contoso.com,BU-TECH,CC-3000,gpt-4.1,2025-04-14,swedencentral,30351,17189,2780,47540,67,2071.9,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-28-dev.pate-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-28,batch-2026-09-04,MOCK
2026-08-28T00:00:00Z,sam.chen,,,sam.chen@contoso.com,BU-DISCOVERY,CC-2000,gpt-4.1-mini,2025-04-14,swedencentral,29998,11720,5823,41718,106,2740.2,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-28-sam.chen-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-28,batch-2026-09-04,MOCK
2026-08-28T00:00:00Z,jenny.oyelaran,,,jenny.oyelaran@contoso.com,BU-TECH,CC-3000,gpt-4.1-mini,2025-04-14,eastus2,14750,7114,1824,21864,50,730.6,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-28-jenny.oy-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-28,batch-2026-09-04,MOCK
